id_evenement,date,annee,type_evenement,gravite,departement,exploitant,nb_morts,nb_blesses,cause_presumee,contexte,source
1170,2019-02-21,2019,collision,grave,31,SNCF Réseau,0,30,excès_vitesse,circulation_commerciale,BEATT_rapport
1171,2013-01-18,2013,deraillement,significatif,84,SNCF Voyageurs,1,3,defaillance_materiel,maintenance,BEATT_rapport
1172,2010-11-29,2010,collision,grave,67,SNCF Réseau,1,14,excès_vitesse,circulation_commerciale,SNCF_rapport
1173,2020-04-01,2020,acte_malveillance,significatif,73,RATP,0,7,jet_de_projectiles,PN,EPSF_synthese
1174,2022-06-04,2022,deraillement,grave,21,SNCF Réseau,0,10,defaillance_materiel,circulation_commerciale,SNCF_rapport
1175,2018-03-30,2018,incident_materiel,grave,94,SNCF Voyageurs,0,29,defaillance_materiel,essais,EPSF_synthese
1176,2018-11-22,2018,deraillement,grave,69,SNCF Réseau,0,5,defaut_infrastructure,travaux,SNCF_rapport
1177,2023-03-31,2023,collision,grave,38,SNCF Réseau,1,18,non_respect_signalisation,circulation_commerciale,SNCF_rapport
1178,2014-06-29,2014,acte_malveillance,significatif,72,SNCF Réseau,0,0,vol_cable,circulation_commerciale,BEATT_rapport
1179,2021-03-12,2021,PN,significatif,69,SNCF Réseau,0,9,erreur_humaine,PN,SNCF_rapport
1180,2020-09-02,2020,incendie,significatif,78,SNCF Voyageurs,0,1,acte_malveillance,maintenance,SNCF_rapport
1181,2013-04-22,2013,deraillement,significatif,77,SNCF Voyageurs,0,5,defaut_infrastructure,travaux,SNCF_rapport
1182,2015-03-06,2015,incendie,mineur,17,SNCF Voyageurs,0,0,incendie_bord,circulation_commerciale,EPSF_synthese
1183,2021-03-04,2021,incendie,mineur,87,SNCF Voyageurs,0,2,incendie_bord,circulation_commerciale,BEATT_rapport
1184,2017-05-02,2017,incident_materiel,mineur,30,RATP,0,0,defaillance_signalisation,essais,EPSF_synthese
1185,2024-10-29,2024,acte_malveillance,significatif,57,SNCF Réseau,0,2,vol_cable,PN,BEATT_rapport
1186,2021-03-02,2021,deraillement,significatif,83,SNCF Voyageurs,0,1,defaillance_materiel,maintenance,BEATT_rapport
1187,2010-05-25,2010,collision,grave,73,SNCF Réseau,1,27,defaillance_signalisation,circulation_commerciale,SNCF_rapport
1188,2018-06-10,2018,deraillement,grave,37,SNCF Réseau,2,6,erreur_humaine,travaux,BEATT_rapport
1189,2024-10-15,2024,PN,significatif,72,SNCF Réseau,0,1,erreur_humaine,PN,EPSF_synthese
1190,2017-01-03,2017,incendie,grave,85,SNCF Voyageurs,5,26,defaillance_materiel,maintenance,BEATT_rapport
1191,2021-01-01,2021,incendie,significatif,84,SNCF Voyageurs,0,5,acte_malveillance,maintenance,EPSF_synthese
1192,2021-05-13,2021,collision,grave,86,SNCF Réseau,0,22,defaillance_signalisation,circulation_commerciale,SNCF_rapport
1193,2023-11-02,2023,incendie,significatif,17,SNCF Voyageurs,0,0,defaillance_materiel,maintenance,EPSF_synthese
1194,2023-03-31,2023,collision,mineur,86,SNCF Réseau,0,0,non_respect_signalisation,circulation_commerciale,EPSF_synthese
1195,2024-01-09,2024,PN,significatif,64,SNCF Réseau,0,0,non_respect_signalisation,PN,SNCF_rapport
1196,2019-03-29,2019,PN,significatif,45,SNCF Réseau,0,9,obstacle_PN,PN,BEATT_rapport
1197,2016-12-31,2016,acte_malveillance,significatif,31,SNCF Voyageurs,0,5,acte_malveillance,circulation_commerciale,SNCF_rapport
1198,2013-10-22,2013,collision,mineur,93,SNCF Réseau,0,0,excès_vitesse,circulation_commerciale,SNCF_rapport
1199,2022-09-28,2022,acte_malveillance,significatif,95,SNCF Réseau,0,4,vol_cable,PN,SNCF_rapport
1200,2023-03-10,2023,collision,grave,67,SNCF Voyageurs,1,15,excès_vitesse,circulation_commerciale,SNCF_rapport
1201,2022-11-04,2022,collision,grave,94,SNCF Voyageurs,1,27,defaillance_signalisation,circulation_commerciale,EPSF_synthese
1202,2017-07-15,2017,deraillement,mineur,66,SNCF Voyageurs,0,0,defaillance_materiel,travaux,SNCF_rapport
1203,2014-07-11,2014,deraillement,significatif,57,SNCF Réseau,0,9,defaut_infrastructure,maintenance,SNCF_rapport
1204,2011-01-25,2011,PN,grave,89,SNCF Réseau,0,39,erreur_humaine,PN,BEATT_rapport
1205,2012-01-24,2012,incendie,mineur,63,RATP,0,1,acte_malveillance,circulation_commerciale,SNCF_rapport
1206,2011-07-06,2011,acte_malveillance,significatif,42,SNCF Voyageurs,0,0,jet_de_projectiles,PN,SNCF_rapport
1207,2011-09-21,2011,incendie,mineur,93,SNCF Voyageurs,0,0,defaillance_materiel,maintenance,BEATT_rapport
1208,2017-01-10,2017,incident_materiel,mineur,89,SNCF Voyageurs,0,0,defaut_infrastructure,maintenance,BEATT_rapport
1209,2020-03-01,2020,incendie,significatif,91,SNCF Voyageurs,0,9,acte_malveillance,circulation_commerciale,BEATT_rapport
1210,2021-07-30,2021,incident_materiel,significatif,75,RATP,0,6,defaut_infrastructure,circulation_commerciale,SNCF_rapport
1211,2024-04-22,2024,acte_malveillance,significatif,91,RATP,0,2,jet_de_projectiles,PN,EPSF_synthese
1212,2021-09-18,2021,incident_materiel,mineur,45,SNCF Voyageurs,0,0,defaillance_signalisation,maintenance,EPSF_synthese
1213,2016-09-25,2016,deraillement,grave,91,SNCF Réseau,1,38,erreur_humaine,circulation_commerciale,EPSF_synthese
1214,2019-04-02,2019,PN,grave,94,SNCF Réseau,2,8,non_respect_signalisation,PN,BEATT_rapport
1215,2015-04-19,2015,deraillement,mineur,38,SNCF Réseau,0,0,excès_vitesse,travaux,EPSF_synthese
1216,2015-07-05,2015,PN,grave,72,SNCF Réseau,1,25,non_respect_signalisation,PN,SNCF_rapport
1217,2024-07-05,2024,collision,significatif,33,SNCF Réseau,0,0,non_respect_signalisation,circulation_commerciale,EPSF_synthese
1218,2015-10-18,2015,PN,grave,14,SNCF Réseau,2,21,erreur_humaine,PN,BEATT_rapport
1219,2020-11-24,2020,collision,significatif,87,SNCF Réseau,0,5,erreur_humaine,circulation_commerciale,SNCF_rapport
1220,2011-06-05,2011,deraillement,significatif,69,SNCF Réseau,0,4,defaillance_materiel,maintenance,BEATT_rapport
1221,2013-02-25,2013,incident_materiel,significatif,78,RATP,0,5,defaillance_materiel,essais,EPSF_synthese
1222,2021-09-15,2021,incendie,grave,25,SNCF Voyageurs,1,13,acte_malveillance,maintenance,EPSF_synthese
1223,2023-06-15,2023,collision,significatif,67,SNCF Voyageurs,0,5,excès_vitesse,circulation_commerciale,BEATT_rapport
1224,2015-04-17,2015,deraillement,mineur,37,SNCF Réseau,0,0,excès_vitesse,travaux,EPSF_synthese
1225,2016-02-28,2016,deraillement,significatif,77,SNCF Réseau,0,5,erreur_humaine,circulation_commerciale,BEATT_rapport
1226,2018-05-28,2018,incendie,significatif,72,RATP,0,5,incendie_bord,maintenance,SNCF_rapport
1227,2015-07-12,2015,PN,significatif,66,SNCF Réseau,0,0,obstacle_PN,PN,SNCF_rapport
1228,2010-06-22,2010,incendie,mineur,93,RATP,0,0,acte_malveillance,circulation_commerciale,EPSF_synthese
1229,2015-05-18,2015,PN,grave,91,SNCF Réseau,3,20,erreur_humaine,PN,BEATT_rapport
1230,2018-02-20,2018,incendie,significatif,67,SNCF Voyageurs,0,0,incendie_bord,circulation_commerciale,EPSF_synthese
1231,2018-10-25,2018,PN,significatif,59,SNCF Réseau,0,7,non_respect_signalisation,PN,EPSF_synthese
1232,2013-08-05,2013,deraillement,significatif,14,SNCF Voyageurs,0,9,defaillance_materiel,maintenance,SNCF_rapport
1233,2011-10-19,2011,deraillement,grave,63,SNCF Voyageurs,2,32,erreur_humaine,maintenance,BEATT_rapport
1234,2019-06-23,2019,collision,grave,21,SNCF Voyageurs,2,39,non_respect_signalisation,circulation_commerciale,SNCF_rapport
1235,2019-06-10,2019,acte_malveillance,mineur,95,SNCF Voyageurs,0,0,jet_de_projectiles,PN,EPSF_synthese
1236,2011-03-03,2011,incendie,grave,73,RATP,0,35,acte_malveillance,circulation_commerciale,BEATT_rapport
1237,2013-01-19,2013,collision,significatif,59,SNCF Voyageurs,0,4,defaillance_signalisation,circulation_commerciale,SNCF_rapport
1238,2022-12-01,2022,collision,grave,80,SNCF Réseau,3,23,erreur_humaine,circulation_commerciale,BEATT_rapport
1239,2024-07-24,2024,incident_materiel,mineur,76,SNCF Voyageurs,0,0,defaut_infrastructure,maintenance,BEATT_rapport
1240,2012-12-29,2012,PN,mineur,38,SNCF Réseau,0,0,obstacle_PN,PN,EPSF_synthese
1241,2019-04-19,2019,PN,significatif,85,SNCF Réseau,0,3,obstacle_PN,PN,EPSF_synthese
1242,2010-06-19,2010,collision,significatif,38,SNCF Réseau,0,0,non_respect_signalisation,circulation_commerciale,SNCF_rapport
1243,2013-10-14,2013,collision,grave,51,SNCF Voyageurs,3,37,defaillance_signalisation,circulation_commerciale,EPSF_synthese
1244,2011-12-31,2011,PN,grave,80,SNCF Réseau,1,22,obstacle_PN,PN,SNCF_rapport
1245,2020-03-05,2020,incendie,significatif,42,SNCF Voyageurs,0,9,defaillance_materiel,circulation_commerciale,EPSF_synthese
1246,2015-12-21,2015,PN,grave,33,SNCF Réseau,0,36,erreur_humaine,PN,SNCF_rapport
1247,2014-08-20,2014,acte_malveillance,mineur,94,RATP,0,0,acte_malveillance,PN,EPSF_synthese
1248,2019-05-20,2019,incident_materiel,mineur,57,SNCF Voyageurs,0,0,defaut_infrastructure,circulation_commerciale,SNCF_rapport
1249,2015-04-14,2015,acte_malveillance,mineur,86,SNCF Voyageurs,0,0,vol_cable,circulation_commerciale,BEATT_rapport
1250,2024-07-08,2024,deraillement,significatif,33,SNCF Voyageurs,0,7,defaut_infrastructure,travaux,SNCF_rapport
1251,2018-12-01,2018,incendie,significatif,72,RATP,0,0,incendie_bord,maintenance,BEATT_rapport
1252,2023-05-25,2023,PN,significatif,17,SNCF Réseau,0,9,obstacle_PN,PN,EPSF_synthese
1253,2017-06-19,2017,incident_materiel,mineur,93,RATP,0,1,defaut_infrastructure,maintenance,BEATT_rapport
1254,2011-01-08,2011,collision,significatif,69,SNCF Réseau,0,5,excès_vitesse,circulation_commerciale,BEATT_rapport
1255,2018-04-27,2018,incident_materiel,significatif,51,SNCF Voyageurs,0,0,defaillance_materiel,essais,EPSF_synthese
1256,2021-04-19,2021,deraillement,significatif,25,SNCF Réseau,1,6,defaillance_materiel,circulation_commerciale,SNCF_rapport
1257,2021-11-24,2021,deraillement,mineur,62,SNCF Réseau,0,0,excès_vitesse,circulation_commerciale,EPSF_synthese
1258,2012-11-13,2012,deraillement,significatif,72,SNCF Voyageurs,0,0,defaillance_materiel,maintenance,SNCF_rapport
1259,2015-11-27,2015,acte_malveillance,significatif,35,SNCF Voyageurs,0,6,vol_cable,PN,SNCF_rapport
1260,2021-01-07,2021,incident_materiel,mineur,34,SNCF Voyageurs,0,0,defaut_infrastructure,circulation_commerciale,EPSF_synthese
1261,2015-02-27,2015,incident_materiel,significatif,35,SNCF Voyageurs,0,2,defaillance_materiel,maintenance,BEATT_rapport
1262,2020-06-23,2020,deraillement,significatif,73,SNCF Réseau,0,9,defaut_infrastructure,circulation_commerciale,SNCF_rapport
1263,2022-07-31,2022,deraillement,significatif,34,SNCF Réseau,0,8,erreur_humaine,circulation_commerciale,EPSF_synthese
1264,2017-11-03,2017,collision,grave,35,SNCF Réseau,3,22,non_respect_signalisation,circulation_commerciale,BEATT_rapport
1265,2021-05-30,2021,PN,grave,6,SNCF Réseau,1,7,erreur_humaine,PN,BEATT_rapport
1266,2022-10-20,2022,incident_materiel,mineur,77,SNCF Voyageurs,0,0,defaut_infrastructure,circulation_commerciale,BEATT_rapport
1267,2012-02-12,2012,PN,grave,94,SNCF Réseau,4,3,obstacle_PN,PN,EPSF_synthese
1268,2018-11-04,2018,PN,mineur,34,SNCF Réseau,0,0,erreur_humaine,PN,EPSF_synthese
1269,2011-10-27,2011,deraillement,significatif,87,SNCF Voyageurs,0,1,erreur_humaine,circulation_commerciale,BEATT_rapport
1270,2010-02-17,2010,PN,mineur,85,SNCF Réseau,0,1,obstacle_PN,PN,EPSF_synthese
1271,2014-09-28,2014,collision,significatif,21,SNCF Réseau,0,3,excès_vitesse,circulation_commerciale,BEATT_rapport
1272,2023-07-05,2023,deraillement,grave,37,SNCF Voyageurs,1,18,defaut_infrastructure,circulation_commerciale,EPSF_synthese
1273,2018-12-12,2018,collision,significatif,67,SNCF Réseau,0,3,erreur_humaine,circulation_commerciale,SNCF_rapport
1274,2016-05-23,2016,incendie,grave,59,SNCF Voyageurs,1,29,acte_malveillance,circulation_commerciale,SNCF_rapport
1275,2019-09-12,2019,incendie,significatif,93,SNCF Voyageurs,0,7,defaillance_materiel,circulation_commerciale,EPSF_synthese
1276,2018-03-30,2018,acte_malveillance,mineur,67,SNCF Voyageurs,0,0,acte_malveillance,PN,SNCF_rapport
1277,2016-01-09,2016,acte_malveillance,significatif,72,SNCF Réseau,0,9,jet_de_projectiles,PN,SNCF_rapport
1278,2023-10-08,2023,incident_materiel,mineur,25,SNCF Voyageurs,0,2,defaut_infrastructure,essais,EPSF_synthese
1279,2021-07-07,2021,PN,significatif,94,SNCF Réseau,0,0,non_respect_signalisation,PN,BEATT_rapport
1280,2013-06-24,2013,deraillement,significatif,72,SNCF Voyageurs,0,1,defaut_infrastructure,circulation_commerciale,EPSF_synthese
1281,2020-09-17,2020,PN,grave,59,SNCF Réseau,1,25,obstacle_PN,PN,EPSF_synthese
1282,2021-09-25,2021,deraillement,significatif,84,SNCF Réseau,0,9,defaillance_materiel,maintenance,EPSF_synthese
1283,2011-01-05,2011,acte_malveillance,significatif,30,SNCF Voyageurs,0,6,acte_malveillance,PN,SNCF_rapport
1284,2024-10-27,2024,incendie,significatif,51,SNCF Voyageurs,0,2,acte_malveillance,maintenance,BEATT_rapport
1285,2011-11-01,2011,acte_malveillance,significatif,93,RATP,0,6,acte_malveillance,circulation_commerciale,SNCF_rapport
1286,2014-01-10,2014,incident_materiel,significatif,71,SNCF Voyageurs,0,5,defaut_infrastructure,circulation_commerciale,BEATT_rapport
1287,2016-09-04,2016,PN,grave,73,SNCF Réseau,4,23,erreur_humaine,PN,BEATT_rapport
1288,2015-12-12,2015,PN,grave,25,SNCF Réseau,1,26,obstacle_PN,PN,BEATT_rapport
1289,2023-07-20,2023,PN,grave,83,SNCF Réseau,1,22,erreur_humaine,PN,EPSF_synthese
1290,2010-02-17,2010,deraillement,grave,92,SNCF Réseau,0,13,defaut_infrastructure,travaux,SNCF_rapport
1291,2020-04-27,2020,incendie,grave,89,SNCF Voyageurs,1,2,defaillance_materiel,maintenance,BEATT_rapport
1292,2018-02-03,2018,incendie,significatif,25,SNCF Voyageurs,1,0,acte_malveillance,maintenance,EPSF_synthese
1293,2013-01-11,2013,collision,grave,95,SNCF Réseau,0,26,non_respect_signalisation,circulation_commerciale,EPSF_synthese
1294,2010-08-08,2010,incident_materiel,mineur,92,SNCF Voyageurs,0,2,defaut_infrastructure,essais,EPSF_synthese
1295,2019-10-10,2019,incendie,significatif,59,SNCF Voyageurs,0,8,acte_malveillance,circulation_commerciale,SNCF_rapport
1296,2013-04-28,2013,deraillement,significatif,35,SNCF Réseau,1,0,erreur_humaine,travaux,EPSF_synthese
1297,2019-12-27,2019,deraillement,significatif,86,SNCF Voyageurs,0,4,erreur_humaine,travaux,EPSF_synthese
1298,2014-07-08,2014,PN,grave,63,SNCF Réseau,0,36,erreur_humaine,PN,EPSF_synthese
1299,2012-04-21,2012,incendie,grave,77,SNCF Voyageurs,0,15,acte_malveillance,maintenance,BEATT_rapport
1300,2022-12-24,2022,acte_malveillance,significatif,77,SNCF Réseau,0,6,jet_de_projectiles,PN,SNCF_rapport
1301,2020-11-26,2020,acte_malveillance,mineur,17,SNCF Réseau,0,0,jet_de_projectiles,PN,BEATT_rapport
1302,2010-06-05,2010,deraillement,grave,54,SNCF Réseau,1,28,defaillance_materiel,maintenance,BEATT_rapport
1303,2019-05-11,2019,deraillement,significatif,73,SNCF Voyageurs,0,5,defaut_infrastructure,circulation_commerciale,BEATT_rapport
1304,2019-10-14,2019,collision,mineur,38,SNCF Voyageurs,0,1,non_respect_signalisation,circulation_commerciale,SNCF_rapport
1305,2017-09-17,2017,deraillement,significatif,86,SNCF Réseau,0,7,excès_vitesse,maintenance,BEATT_rapport
1306,2017-08-10,2017,acte_malveillance,grave,57,SNCF Réseau,2,25,jet_de_projectiles,PN,BEATT_rapport
1307,2018-10-03,2018,deraillement,grave,89,SNCF Réseau,4,29,defaillance_materiel,circulation_commerciale,EPSF_synthese
1308,2016-05-02,2016,incendie,significatif,76,RATP,0,1,acte_malveillance,circulation_commerciale,EPSF_synthese
1309,2013-11-20,2013,incident_materiel,significatif,30,SNCF Voyageurs,0,5,defaillance_freinage,essais,SNCF_rapport
1310,2021-01-27,2021,PN,grave,17,SNCF Réseau,5,27,obstacle_PN,PN,EPSF_synthese
1311,2018-01-18,2018,PN,grave,78,SNCF Réseau,0,31,non_respect_signalisation,PN,EPSF_synthese
1312,2011-06-06,2011,PN,grave,44,SNCF Réseau,2,3,non_respect_signalisation,PN,EPSF_synthese
1313,2022-08-09,2022,incident_materiel,grave,64,SNCF Voyageurs,0,15,defaut_infrastructure,maintenance,EPSF_synthese
1314,2022-06-30,2022,PN,significatif,17,SNCF Réseau,0,2,obstacle_PN,PN,SNCF_rapport
1315,2020-04-02,2020,collision,mineur,14,SNCF Voyageurs,0,0,erreur_humaine,circulation_commerciale,BEATT_rapport
1316,2012-05-13,2012,incident_materiel,significatif,35,SNCF Voyageurs,0,4,defaillance_materiel,circulation_commerciale,BEATT_rapport
1317,2016-07-21,2016,incendie,mineur,30,RATP,0,0,defaillance_materiel,maintenance,EPSF_synthese
1318,2024-07-06,2024,PN,grave,38,SNCF Réseau,1,32,non_respect_signalisation,PN,SNCF_rapport
1319,2019-04-29,2019,collision,significatif,57,SNCF Réseau,0,9,non_respect_signalisation,circulation_commerciale,BEATT_rapport
1320,2013-11-03,2013,collision,grave,71,SNCF Voyageurs,1,21,excès_vitesse,circulation_commerciale,SNCF_rapport
1321,2024-02-13,2024,incendie,significatif,71,RATP,0,3,incendie_bord,circulation_commerciale,EPSF_synthese
1322,2013-02-04,2013,deraillement,grave,80,SNCF Voyageurs,2,2,erreur_humaine,circulation_commerciale,BEATT_rapport
1323,2018-02-11,2018,collision,grave,80,SNCF Réseau,1,20,defaillance_signalisation,circulation_commerciale,EPSF_synthese
1324,2011-11-26,2011,PN,grave,72,SNCF Réseau,3,11,non_respect_signalisation,PN,EPSF_synthese
1325,2018-10-27,2018,collision,grave,93,SNCF Voyageurs,0,5,non_respect_signalisation,circulation_commerciale,BEATT_rapport
1326,2016-08-19,2016,deraillement,significatif,62,SNCF Voyageurs,0,4,erreur_humaine,maintenance,SNCF_rapport
1327,2010-03-06,2010,PN,grave,69,SNCF Réseau,1,20,erreur_humaine,PN,SNCF_rapport
1328,2024-06-10,2024,incident_materiel,grave,92,SNCF Voyageurs,1,32,defaut_infrastructure,essais,SNCF_rapport
1329,2014-06-05,2014,PN,significatif,63,SNCF Réseau,0,6,obstacle_PN,PN,SNCF_rapport
1330,2012-10-29,2012,acte_malveillance,grave,25,SNCF Réseau,0,11,jet_de_projectiles,PN,BEATT_rapport
1331,2022-05-18,2022,PN,significatif,35,SNCF Réseau,0,8,erreur_humaine,PN,EPSF_synthese
1332,2010-08-17,2010,acte_malveillance,significatif,59,SNCF Réseau,1,5,jet_de_projectiles,PN,BEATT_rapport
1333,2019-06-26,2019,acte_malveillance,mineur,51,SNCF Voyageurs,0,0,acte_malveillance,circulation_commerciale,BEATT_rapport
1334,2021-05-20,2021,PN,grave,31,SNCF Réseau,1,15,obstacle_PN,PN,SNCF_rapport
1335,2016-09-06,2016,acte_malveillance,mineur,63,SNCF Voyageurs,0,0,jet_de_projectiles,circulation_commerciale,EPSF_synthese
1336,2023-01-17,2023,acte_malveillance,significatif,59,SNCF Voyageurs,0,1,jet_de_projectiles,circulation_commerciale,SNCF_rapport
1337,2024-12-16,2024,incendie,mineur,67,RATP,0,1,acte_malveillance,circulation_commerciale,BEATT_rapport
1338,2015-07-22,2015,collision,grave,75,SNCF Réseau,2,12,excès_vitesse,circulation_commerciale,EPSF_synthese
1339,2013-04-15,2013,incendie,significatif,25,SNCF Voyageurs,0,5,defaillance_materiel,maintenance,EPSF_synthese
1340,2019-07-13,2019,incident_materiel,mineur,21,SNCF Voyageurs,0,0,defaut_infrastructure,circulation_commerciale,SNCF_rapport
1341,2021-10-21,2021,deraillement,significatif,91,SNCF Voyageurs,0,4,erreur_humaine,circulation_commerciale,SNCF_rapport
1342,2019-11-15,2019,incendie,grave,34,SNCF Voyageurs,1,26,defaillance_materiel,maintenance,BEATT_rapport
1343,2012-11-07,2012,deraillement,grave,95,SNCF Réseau,0,22,erreur_humaine,travaux,EPSF_synthese
1344,2020-03-19,2020,deraillement,grave,84,SNCF Réseau,0,26,defaut_infrastructure,maintenance,SNCF_rapport
1345,2012-08-30,2012,acte_malveillance,mineur,66,SNCF Réseau,0,0,vol_cable,circulation_commerciale,BEATT_rapport
1346,2016-06-30,2016,collision,grave,59,SNCF Réseau,4,7,non_respect_signalisation,circulation_commerciale,SNCF_rapport
1347,2016-10-20,2016,PN,grave,34,SNCF Réseau,7,27,non_respect_signalisation,PN,BEATT_rapport
1348,2019-06-18,2019,collision,grave,37,SNCF Réseau,0,9,excès_vitesse,circulation_commerciale,BEATT_rapport
1349,2020-12-18,2020,collision,grave,14,SNCF Réseau,0,17,erreur_humaine,circulation_commerciale,SNCF_rapport
1350,2020-10-16,2020,acte_malveillance,significatif,67,SNCF Voyageurs,1,7,vol_cable,PN,SNCF_rapport
1351,2023-08-02,2023,incident_materiel,grave,75,RATP,2,20,defaillance_freinage,essais,SNCF_rapport
1352,2024-12-18,2024,deraillement,significatif,25,SNCF Voyageurs,0,0,excès_vitesse,maintenance,BEATT_rapport
1353,2024-11-26,2024,acte_malveillance,significatif,69,SNCF Réseau,0,2,vol_cable,PN,SNCF_rapport
1354,2022-02-18,2022,collision,grave,25,SNCF Voyageurs,2,7,defaillance_signalisation,circulation_commerciale,EPSF_synthese
1355,2010-07-23,2010,acte_malveillance,mineur,92,RATP,0,0,jet_de_projectiles,PN,EPSF_synthese
1356,2024-06-10,2024,acte_malveillance,significatif,83,RATP,0,9,acte_malveillance,circulation_commerciale,BEATT_rapport
1357,2011-03-10,2011,acte_malveillance,mineur,78,SNCF Voyageurs,0,0,jet_de_projectiles,circulation_commerciale,EPSF_synthese
1358,2012-09-12,2012,incendie,significatif,54,SNCF Voyageurs,1,8,acte_malveillance,circulation_commerciale,EPSF_synthese
1359,2015-07-03,2015,incendie,grave,83,SNCF Voyageurs,1,23,acte_malveillance,maintenance,BEATT_rapport
1360,2017-03-09,2017,deraillement,grave,63,SNCF Réseau,0,8,defaut_infrastructure,circulation_commerciale,SNCF_rapport
1361,2014-01-18,2014,deraillement,significatif,67,SNCF Voyageurs,0,9,defaut_infrastructure,maintenance,SNCF_rapport
1362,2012-01-16,2012,collision,significatif,34,SNCF Réseau,0,3,erreur_humaine,circulation_commerciale,EPSF_synthese
1363,2015-09-25,2015,collision,significatif,94,SNCF Réseau,0,1,non_respect_signalisation,circulation_commerciale,EPSF_synthese
1364,2011-04-28,2011,acte_malveillance,mineur,17,SNCF Réseau,0,1,vol_cable,circulation_commerciale,SNCF_rapport
1365,2018-09-30,2018,collision,significatif,62,SNCF Réseau,0,1,excès_vitesse,circulation_commerciale,SNCF_rapport
1366,2018-06-04,2018,collision,grave,87,SNCF Réseau,2,32,erreur_humaine,circulation_commerciale,BEATT_rapport
1367,2015-04-22,2015,deraillement,mineur,17,SNCF Voyageurs,0,0,erreur_humaine,travaux,SNCF_rapport
1368,2020-06-04,2020,acte_malveillance,significatif,13,SNCF Voyageurs,0,7,vol_cable,circulation_commerciale,SNCF_rapport
1369,2024-03-17,2024,incident_materiel,significatif,86,RATP,0,6,defaillance_materiel,maintenance,BEATT_rapport
1370,2012-04-11,2012,incident_materiel,mineur,71,RATP,0,0,defaillance_freinage,maintenance,SNCF_rapport
1371,2011-11-19,2011,incendie,significatif,66,SNCF Voyageurs,0,9,acte_malveillance,circulation_commerciale,BEATT_rapport
1372,2013-10-09,2013,incident_materiel,mineur,14,SNCF Voyageurs,0,0,defaut_infrastructure,essais,EPSF_synthese
1373,2020-06-03,2020,acte_malveillance,mineur,17,SNCF Réseau,0,0,vol_cable,circulation_commerciale,SNCF_rapport
1374,2016-02-17,2016,acte_malveillance,significatif,91,SNCF Voyageurs,1,0,vol_cable,PN,EPSF_synthese
1375,2023-02-15,2023,acte_malveillance,grave,83,SNCF Réseau,0,39,vol_cable,circulation_commerciale,BEATT_rapport
1376,2011-07-27,2011,PN,grave,31,SNCF Réseau,2,20,obstacle_PN,PN,EPSF_synthese
1377,2022-06-25,2022,PN,mineur,78,SNCF Réseau,0,0,non_respect_signalisation,PN,SNCF_rapport
1378,2017-09-07,2017,incendie,significatif,45,SNCF Voyageurs,0,5,defaillance_materiel,maintenance,BEATT_rapport
1379,2017-03-19,2017,PN,grave,63,SNCF Réseau,1,35,obstacle_PN,PN,EPSF_synthese
1380,2012-12-31,2012,incendie,grave,6,SNCF Voyageurs,0,39,incendie_bord,maintenance,BEATT_rapport
1381,2013-11-22,2013,deraillement,significatif,92,SNCF Réseau,0,7,erreur_humaine,circulation_commerciale,BEATT_rapport
1382,2011-09-28,2011,acte_malveillance,mineur,31,RATP,0,2,acte_malveillance,PN,SNCF_rapport
1383,2018-06-11,2018,acte_malveillance,mineur,95,SNCF Réseau,0,0,vol_cable,PN,EPSF_synthese
1384,2012-10-19,2012,deraillement,significatif,6,SNCF Voyageurs,0,5,defaillance_materiel,travaux,EPSF_synthese
1385,2010-06-12,2010,PN,significatif,25,SNCF Réseau,0,8,erreur_humaine,PN,BEATT_rapport
1386,2024-01-09,2024,PN,grave,77,SNCF Réseau,0,38,erreur_humaine,PN,SNCF_rapport
1387,2010-10-29,2010,PN,grave,38,SNCF Réseau,0,3,non_respect_signalisation,PN,BEATT_rapport
1388,2018-11-19,2018,collision,significatif,84,SNCF Réseau,0,1,excès_vitesse,circulation_commerciale,EPSF_synthese
1389,2024-10-19,2024,incendie,grave,86,SNCF Voyageurs,1,38,acte_malveillance,circulation_commerciale,EPSF_synthese
1390,2011-06-17,2011,incident_materiel,grave,80,SNCF Voyageurs,1,6,defaillance_signalisation,essais,BEATT_rapport
1391,2016-02-26,2016,incident_materiel,mineur,83,RATP,0,1,defaillance_materiel,essais,BEATT_rapport
1392,2015-09-03,2015,incendie,significatif,72,SNCF Voyageurs,0,0,acte_malveillance,maintenance,BEATT_rapport
1393,2024-07-31,2024,collision,grave,54,SNCF Réseau,1,5,excès_vitesse,circulation_commerciale,EPSF_synthese
1394,2021-08-16,2021,deraillement,mineur,44,SNCF Réseau,0,0,erreur_humaine,circulation_commerciale,EPSF_synthese
1395,2016-03-26,2016,deraillement,significatif,69,SNCF Réseau,0,9,erreur_humaine,circulation_commerciale,EPSF_synthese
1396,2017-07-04,2017,collision,grave,72,SNCF Voyageurs,1,4,erreur_humaine,circulation_commerciale,EPSF_synthese
1397,2015-08-10,2015,incident_materiel,mineur,21,SNCF Voyageurs,0,1,defaillance_freinage,maintenance,BEATT_rapport
1398,2024-01-10,2024,collision,grave,13,SNCF Réseau,1,13,erreur_humaine,circulation_commerciale,BEATT_rapport
1399,2024-01-18,2024,PN,significatif,76,SNCF Réseau,0,0,non_respect_signalisation,PN,EPSF_synthese
1400,2017-08-23,2017,collision,significatif,87,SNCF Réseau,0,9,excès_vitesse,circulation_commerciale,BEATT_rapport
